"frequency"
"Alkaloids"	11498
"Amino acids and Peptides"	11727
"Carbohydrates"	2590
"Fatty acids"	4309
"Polyketides"	2192
"Shikimates and Phenylpropanoids"	2718
"Terpenoids"	3570
