"frequency"
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphoethanolamines; Phosphatidylethanolamines"	123
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphoglycerols; Phosphatidylglycerols"	13
"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphoinositols; Lysophosphatidylinositols"	2
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids"	261
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Diterpenoids"	121
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Diterpenoids; Acyclic diterpenoids"	9
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Monoterpenoids"	6
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Monoterpenoids; Aromatic monoterpenoids"	3
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Sesquiterpenoids"	87
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Sesquiterpenoids; Abscisic acids and derivatives"	6
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Sesquiterpenoids; Trichothecenes"	17
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Sesterterpenoids"	21
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Terpene glycosides"	193
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Terpene glycosides; Diterpene glycosides"	109
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Terpene glycosides; Iridoid O-glycosides"	8
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Terpene glycosides; Triterpene glycosides"	30
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Terpene lactones"	32
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Tetraterpenoids; Carotenoids"	30
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Triterpenoids"	291
"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Triterpenoids; Limonoids"	32
"Organic compounds; Lipids and lipid-like molecules; Saccharolipids"	46
"Organic compounds; Lipids and lipid-like molecules; Sphingolipids"	3
"Organic compounds; Lipids and lipid-like molecules; Sphingolipids; Ceramides"	54
"Organic compounds; Lipids and lipid-like molecules; Sphingolipids; Ceramides; Long-chain ceramides"	4
"Organic compounds; Lipids and lipid-like molecules; Sphingolipids; Glycosphingolipids; Neutral glycosphingolipids"	20
"Organic compounds; Lipids and lipid-like molecules; Sphingolipids; Phosphosphingolipids"	16
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives"	542
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Androstane steroids"	4
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Androstane steroids; Androgens and derivatives"	30
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Azasteroids and derivatives"	85
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Azasteroids and derivatives; 4-azasteroids and derivatives"	29
"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Bile acids, alcohols and derivatives; Hydroxy bile acids, alcohols and derivatives"	170
