"R.cavernosa.SWE.1.autoMSMS.pos_P1.B.4_1_7061"	"R.cavernosa.SWE.2.autoMSMS.pos_P1.B.5_1_7119"	"R.cavernosa.SWE.3.autoMSMS.pos_P1.B.6_1_7120"	"R.canaliculata.GOT.1.autoMSMS.pos_P1.C.7_1_7130"	"R.canaliculata.GOT.2.autoMSMS.pos_P1.C.8_1_7131"	"R.canaliculata.GOT.3.autoMSMS.pos_P1.C.9_1_7132"	"R.bifurca.GOT.1.autoMSMS.pos_P1.E.4_1_7145"	"R.bifurca.GOT.2.autoMSMS.pos_P1.E.5_1_7146"	"R.bifurca.GOT.3.autoMSMS.pos_P1.E.6_1_7147"	"R.ciliifera.GOT.1.autoMSMS.pos_P1.D.1_1_7133"	"R.ciliifera.GOT.2.autoMSMS.pos_P1.D.2_1_7134"	"R.ciliifera.GOT.3.autoMSMS.pos_P1.D.3_1_7135"	"R.subbifurca.OE1.1.autoMSMS.pos_P1.D.7_1_7139"	"R.subbifurca.OE1.2.autoMSMS.pos_P1.D.8_1_7140"	"R.subbifurca.OE1.3.autoMSMS.pos_P1.D.9_1_7141"	"R.sorocarpa.SWE.1.autoMSMS.pos_P1.B.7_1_7121"	"R.sorocarpa.SWE.2.autoMSMS.pos_P1.B.8_1_7122"	"R.sorocarpa.SWE.3.autoMSMS.pos_P1.B.9_1_7123"	"R.beyrichiana.OEL.1.autoMSMS.pos_P1.D.4_1_7136"	"R.beyrichiana.OEL.2.autoMSMS.pos_P1.D.5_1_7137"	"R.beyrichiana.OEL.3.autoMSMS.pos_P1.D.6_1_7138"	"R.subbifurca.OE2.1.autoMSMS.pos_P1.E.1_1_7142"	"R.subbifurca.OE2.2.autoMSMS.pos_P1.E.2_1_7143"	"R.subbifurca.OE2.3.autoMSMS.pos_P1.E.3_1_7144"	"R.ciliifera.HAL.1.autoMSMS.pos_P1.E.7_1_7148"	"R.ciliifera.HAL.2.autoMSMS.pos_P1.E.8_1_7149"	"R.ciliifera.HAL.3.autoMSMS.pos_P1.E.9_1_7150"	"R.gougetiana.HAL.1.autoMSMS.pos_P1.F.1_1_7151"	"R.gougetiana.HAL.2.autoMSMS.pos_P1.F.2_1_7152"	"R.gougetiana.HAL.3.autoMSMS.pos_P1.F.3_1_7153"	"R.huebeneriana.GOT.1.autoMSMS.pos_P1.C.1_1_7124"	"R.huebeneriana.GOT.2.autoMSMS.pos_P1.C.2_1_7125"	"R.huebeneriana.GOT.3.autoMSMS.pos_P1.C.3_1_7126"	"A.gracilis.SWE.1.autoMSMS.pos_P1.B.1_1_7058"	"A.gracilis.SWE.2.autoMSMS.pos_P1.B.2_1_7059"	"A.gracilis.SWE.3.autoMSMS.pos_P1.B.3_1_7060"	"R.gothica.GOT.1.autoMSMS.pos_P1.C.4_1_7127"	"R.gothica.GOT.2.autoMSMS.pos_P1.C.5_1_7128"	"R.gothica.GOT.3.autoMSMS.pos_P1.C.6_1_7129"	"M.fragrans.GOT.1.autoMSMS.pos_P1.A.1_1_7049"	"M.fragrans.GOT.2.autoMSMS.pos_P1.A.2_1_7050"	"M.fragrans.GOT.3.autoMSMS.pos_P1.A.3_1_7051"	"R.hemisphaerica.GOT.1.autoMSMS.pos_P1.A.4_1_7052"	"R.hemisphaerica.GOT.2.autoMSMS.pos_P1.A.5_1_7053"	"R.hemisphaerica.GOT.3.autoMSMS.pos_P1.A.6_1_7054"	"A.hyalina.GOT.1.autoMSMS.pos_P1.A.7_1_7055"	"A.hyalina.GOT.2.autoMSMS.pos_P1.A.8_1_7056"	"A.hyalina.GOT.3.autoMSMS.pos_P1.A.9_1_7057"
"Alkaloids; Fatty Acids and Conjugates; Phenylalanine-derived alkaloids"	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Fatty acyls; Fatty alcohols"	0	0	0	0	0	0	3	3	3	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	2	2	2	2	2	0	0	0	2	2	0	1	1	0	2	1	0	2	0	0	0	1	0
"Alkaloids; Fatty acyls; Glycerophosphoethanolamines"	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Fatty acyls; Halogenated hydrocarbons"	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Fatty acyls; Linear peptides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Fatty acyls; Piperidine alkaloids"	0	1	1	1	1	1	3	3	3	2	2	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	0	0	0	2	2	2	1	0	0	1	0	1	1	0	1
"Alkaloids; Fatty acyls; Pyridine alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
"Alkaloids; Fatty acyls; Thiodiketopiperazine alkaloids"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Fatty amides; N-acyl amines"	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Fatty amides; Primary amides"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Fatty amides; Pyrrolidine alkaloids"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Flavonoids; Chalcones"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Flavonoids; Polyamines"	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Flavonoids; Simple phenolic acids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
"Alkaloids; Guanidine alkaloids; Acyclic guanidine alkaloids"	0	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
"Alkaloids; Guanidine alkaloids; Aminoacids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1
"Alkaloids; Guanidine alkaloids; Polyamines"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
"Alkaloids; Guanidine alkaloids; Primary amides"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Guanidine alkaloids; Purine alkaloids"	0	0	0	0	0	0	3	3	3	1	0	2	1	2	2	1	1	1	3	2	2	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	3	3	2	0	1	1	1	1	1	0	0	0
"Alkaloids; Guanidine alkaloids; Pyridine alkaloids"	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1
"Alkaloids; Guanidine alkaloids; Quinolizidine alkaloids"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0
"Alkaloids; Guanidine alkaloids; Simple amide alkaloids"	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0
"Alkaloids; Guanidine alkaloids; Steroidal alkaloids"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Guanidine alkaloids; Tricyclic guanidine alkaloids"	0	0	2	2	2	2	3	2	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	0	3	1	2	2	2	0	0	0	0	1	0	2	2	3	1	1	0	1	0	0	0	0	1
"Alkaloids; Histidine alkaloids; Cephalosporins"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
"Alkaloids; Histidine alkaloids; Imidazole alkaloids"	3	2	2	3	2	3	3	3	3	4	3	3	2	4	4	2	2	2	2	1	2	2	4	3	1	2	2	2	3	3	2	2	1	3	3	3	3	3	3	1	2	3	3	3	4	2	2	2
"Alkaloids; Histidine alkaloids; Purine alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Histidine alkaloids; Purine nucleostides"	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Linear polyketides; Imidazole alkaloids"	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Linear polyketides; Open-chain polyketides"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1
"Alkaloids; Linear polyketides; Pyrrole alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Carbapenems"	0	0	0	0	0	0	2	2	2	1	2	2	1	1	2	0	0	0	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Carboline alkaloids"	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Corynanthe type"	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"Alkaloids; Lysine alkaloids; Cyanogenic glycosides"	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Ergot alkaloids"	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Imidazole alkaloids"	2	0	0	0	0	0	1	1	1	0	1	1	2	2	2	0	0	1	1	1	1	1	2	2	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	2	2	2	2	2	1
"Alkaloids; Lysine alkaloids; Isoquinoline alkaloids"	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Linear peptides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Menthane monoterpenoids"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Monocyclic monoterpenoids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
"Alkaloids; Lysine alkaloids; N-acyl amines"	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
"Alkaloids; Lysine alkaloids; Phenylalanine-derived alkaloids"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
"Alkaloids; Lysine alkaloids; Piperidine alkaloids"	2	4	6	6	5	6	11	15	14	6	9	6	12	11	14	7	6	6	12	10	9	10	10	13	8	10	9	8	11	7	6	6	6	4	3	4	16	11	10	1	3	4	3	4	4	3	4	3
"Alkaloids; Lysine alkaloids; Polyamines"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1
"Alkaloids; Lysine alkaloids; Pregnane steroids"	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	0	0	1	2	2	1	1	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Pyridine alkaloids"	3	1	0	3	2	4	1	1	1	1	1	1	2	3	2	1	1	1	2	3	2	2	2	2	0	1	1	1	1	1	2	1	0	2	2	1	1	1	1	0	1	1	2	2	2	1	1	1
"Alkaloids; Lysine alkaloids; Pyrimidine nucleostides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Pyrrolidine alkaloids"	0	0	0	0	0	1	1	2	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	2	0	1	1	1	1	1	0	0	0	0	0	0	1	2	2	1	1	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Quinolizidine alkaloids"	8	4	5	2	7	3	9	11	11	7	8	10	9	6	11	4	6	7	7	6	6	6	11	7	6	8	8	9	8	8	4	4	5	8	11	4	12	8	9	2	3	5	11	13	13	10	9	5
"Alkaloids; Lysine alkaloids; Saxitoxins"	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Simple amide alkaloids"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Steroidal alkaloids"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Lysine alkaloids; Thiodiketopiperazine alkaloids"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1
"Alkaloids; Lysine alkaloids; Tricyclic guanidine alkaloids"	0	0	0	1	1	1	1	2	2	1	1	1	1	1	2	0	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Macrolides; Isoquinoline alkaloids"	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Macrolides; Open-chain polyketides"	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Mitomycin derivatives; Mitomycins"	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0
"Alkaloids; Monoterpenoids; Phenylalanine-derived alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Monoterpenoids; Pinane monoterpenoids"	0	0	1	0	0	0	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	0	2	3	1	3	2	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"Alkaloids; Monoterpenoids; Piperidine alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"Alkaloids; Monoterpenoids; Pyridine alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Monoterpenoids; Terpenoid alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Nicotinic acid alkaloids; Aminoacids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Nicotinic acid alkaloids; Carboline alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Nicotinic acid alkaloids; Phenylalanine-derived alkaloids"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alkaloids; Nicotinic acid alkaloids; Pyridine alkaloids"	6	7	11	15	15	17	16	21	20	18	18	16	12	13	16	17	13	14	20	17	21	12	16	13	21	24	23	28	25	26	17	16	16	13	11	9	31	20	22	9	8	10	12	16	13	6	7	8
"Alkaloids; Nicotinic acid alkaloids; Simple indole alkaloids"	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
