"frequency"
"Alkaloids; Peptide alkaloids; Thiodiketopiperazine alkaloids"	18
"Alkaloids; Phenolic acids C6-C1; Simple phenolic acids"	7
"Alkaloids; Polycyclic aromatic polyketides; Azo and Azoxy alkaloids"	2
"Alkaloids; Polycyclic aromatic polyketides; Cyclic peptides"	3
"Alkaloids; Polyols; Polyamines"	2
"Alkaloids; Proline alkaloids; Pyrrole alkaloids"	160
"Alkaloids; Pseudoalkaloids transamidation; Open-chain polyketides"	6
"Alkaloids; Pseudoalkaloids transamidation; Steroidal alkaloids"	151
"Alkaloids; Pseudoalkaloids; Acetate-derived alkaloids"	4
"Alkaloids; Pseudoalkaloids; Aminoacids"	27
"Alkaloids; Pseudoalkaloids; Aminoglycosides"	8
"Alkaloids; Pseudoalkaloids; Anthraquinones and anthrones"	1
"Alkaloids; Pseudoalkaloids; Azo and Azoxy alkaloids"	8
"Alkaloids; Pseudoalkaloids; Cephalosporins"	8
"Alkaloids; Pseudoalkaloids; Cyclic peptides"	36
"Alkaloids; Pseudoalkaloids; Dipeptides"	62
"Alkaloids; Pseudoalkaloids; Imidazole alkaloids"	78
"Alkaloids; Pseudoalkaloids; Isoindole alkaloids"	6
"Alkaloids; Pseudoalkaloids; Linear peptides"	6
"Alkaloids; Pseudoalkaloids; Phenylalanine-derived alkaloids"	46
"Alkaloids; Pseudoalkaloids; Phenylethylamines"	11
"Alkaloids; Pseudoalkaloids; Piperidine alkaloids"	59
"Alkaloids; Pseudoalkaloids; Polyamines"	51
"Alkaloids; Pseudoalkaloids; pteridine alkaloids"	340
"Alkaloids; Pseudoalkaloids; Purine alkaloids"	549
"Alkaloids; Pseudoalkaloids; Purine nucleostides"	64
"Alkaloids; Pseudoalkaloids; Pyridine alkaloids"	187
"Alkaloids; Pseudoalkaloids; Pyrimidine nucleostides"	35
"Alkaloids; Pseudoalkaloids; Quinazoline alkaloids"	2
"Alkaloids; Pseudoalkaloids; Quinolizidine alkaloids"	32
"Alkaloids; Pseudoalkaloids; Simple amide alkaloids"	12
"Alkaloids; Pseudoalkaloids; Simple indole alkaloids"	15
"Alkaloids; Pseudoalkaloids; Steroidal alkaloids"	323
"Alkaloids; Pseudoalkaloids; Tantazoles and mirabazoles"	1
"Alkaloids; Pseudoalkaloids; Tricyclic guanidine alkaloids"	5
"Alkaloids; Pseudoalkaloids; Tripeptides"	5
"Alkaloids; Serine alkaloids; Thiazole alkaloids"	53
"Alkaloids; Small peptides; Aminoacids"	240
"Alkaloids; Small peptides; Aminoglycosides"	6
"Alkaloids; Small peptides; Cephalosporins"	12
"Alkaloids; Small peptides; Cyclic peptides"	12
"Alkaloids; Small peptides; Dipeptides"	168
"Alkaloids; Small peptides; Ergot alkaloids"	5
"Alkaloids; Small peptides; Imidazole alkaloids"	26
"Alkaloids; Small peptides; N-acyl amines"	3
"Alkaloids; Small peptides; Penicillins"	9
"Alkaloids; Small peptides; Phenylalanine-derived alkaloids"	6
"Alkaloids; Small peptides; Phenylethylamines"	8
"Alkaloids; Small peptides; Pinane monoterpenoids"	18
"Alkaloids; Small peptides; Piperidine alkaloids"	30
"Alkaloids; Small peptides; Polyamines"	45
"Alkaloids; Small peptides; pteridine alkaloids"	55
"Alkaloids; Small peptides; Purine alkaloids"	73
"Alkaloids; Small peptides; Purine nucleostides"	11
"Alkaloids; Small peptides; Pyridine alkaloids"	56
"Alkaloids; Small peptides; Pyrimidine nucleostides"	17
"Alkaloids; Small peptides; Quinolizidine alkaloids"	5
"Alkaloids; Small peptides; Simple amide alkaloids"	48
"Alkaloids; Small peptides; Thiazole alkaloids"	1
"Alkaloids; Small peptides; Thiodiketopiperazine alkaloids"	15
"Alkaloids; Small peptides; Tricyclic guanidine alkaloids"	4
"Alkaloids; Small peptides; Tripeptides"	80
"Alkaloids; Sphingolipids; Steroidal alkaloids"	6
"Alkaloids; Steroids; Linear peptides"	3
"Alkaloids; Steroids; Pregnane steroids"	16
"Alkaloids; Steroids; Steroidal alkaloids"	19
"Alkaloids; Triterpenoids; Steroidal alkaloids"	18
"Alkaloids; Tryptophan alkaloids; Acridone alkaloids"	5
"Alkaloids; Tryptophan alkaloids; Ansa macrolides"	1
"Alkaloids; Tryptophan alkaloids; Ansa peptide alkaloids"	3
"Alkaloids; Tryptophan alkaloids; Aspidosperma type"	126
"Alkaloids; Tryptophan alkaloids; Aspidosperma-Iboga hybrid type Vinca alkaloids"	9
"Alkaloids; Tryptophan alkaloids; Azo and Azoxy alkaloids"	3
"Alkaloids; Tryptophan alkaloids; Carbazole alkaloids"	88
"Alkaloids; Tryptophan alkaloids; Carboline alkaloids"	418
"Alkaloids; Tryptophan alkaloids; Cephalosporins"	65
"Alkaloids; Tryptophan alkaloids; Chromones"	9
"Alkaloids; Tryptophan alkaloids; Corynanthe type"	23
"Alkaloids; Tryptophan alkaloids; Cyclic peptides"	29
"Alkaloids; Tryptophan alkaloids; Dipeptides"	18
"Alkaloids; Tryptophan alkaloids; Ergot alkaloids"	83
"Alkaloids; Tryptophan alkaloids; Hapalindole alkaloids"	20
"Alkaloids; Tryptophan alkaloids; Imidazole alkaloids"	17
"Alkaloids; Tryptophan alkaloids; Indole diketopiperazine alkaloids L-Trp, L-Pro"	6
"Alkaloids; Tryptophan alkaloids; Indole-Diterpenoid alkaloids Penitrems"	3
"Alkaloids; Tryptophan alkaloids; Isoindole alkaloids"	3
"Alkaloids; Tryptophan alkaloids; Isoquinoline alkaloids"	43
"Alkaloids; Tryptophan alkaloids; Limonoids"	38
"Alkaloids; Tryptophan alkaloids; Penicillins"	22
"Alkaloids; Tryptophan alkaloids; Phenazine alkaloids"	29
"Alkaloids; Tryptophan alkaloids; Phenylalanine-derived alkaloids"	43
"Alkaloids; Tryptophan alkaloids; Prenyl quinone meroterpenoids"	6
"Alkaloids; Tryptophan alkaloids; Prodigiosins"	5
"Alkaloids; Tryptophan alkaloids; pteridine alkaloids"	5
"Alkaloids; Tryptophan alkaloids; Purine alkaloids"	13
"Alkaloids; Tryptophan alkaloids; Purine nucleostides"	4
"Alkaloids; Tryptophan alkaloids; Pyridine alkaloids"	307
"Alkaloids; Tryptophan alkaloids; Pyrimidine nucleostides"	16
"Alkaloids; Tryptophan alkaloids; Quinazoline alkaloids"	19
"Alkaloids; Tryptophan alkaloids; Quinoline alkaloids"	78
"Alkaloids; Tryptophan alkaloids; Quinolizidine alkaloids"	13
"Alkaloids; Tryptophan alkaloids; Simple amide alkaloids"	7
"Alkaloids; Tryptophan alkaloids; Simple coumarins"	20
"Alkaloids; Tryptophan alkaloids; Simple indole alkaloids"	159
"Alkaloids; Tryptophan alkaloids; Simple oxindole alkaloids"	46
"Alkaloids; Tryptophan alkaloids; Steroidal alkaloids"	169
"Alkaloids; Tryptophan alkaloids; Terpenoid tetrahydroisoquinoline alkaloids"	32
"Alkaloids; Tryptophan alkaloids; Tetrahydroisoquinoline alkaloids"	6
"Alkaloids; Tryptophan alkaloids; Tripeptides"	26
"Alkaloids; Tryptophan alkaloids; Tropane alkaloids"	6
"Alkaloids; Tryptophan alkaloids; Yohimbine-like alkaloids"	12
"Alkaloids; Tyrosine alkaloids; Aminoacids"	31
"Alkaloids; Tyrosine alkaloids; Betalain alkaloids"	11
"Alkaloids; Tyrosine alkaloids; Carboline alkaloids"	6
"Alkaloids; Tyrosine alkaloids; Dicarboxylic acids"	27
"Alkaloids; Tyrosine alkaloids; Isoquinoline alkaloids"	84
"Alkaloids; Tyrosine alkaloids; p-Terphenyls"	2
"Alkaloids; Tyrosine alkaloids; Phenylalanine-derived alkaloids"	8
"Alkaloids; Tyrosine alkaloids; Phenylethylamines"	52
"Alkaloids; Tyrosine alkaloids; Polyamines"	5
"Alkaloids; Tyrosine alkaloids; Pyridine alkaloids"	13
"Alkaloids; Tyrosine alkaloids; Tropane alkaloids"	6
"Alkaloids; β-lactams; Cephalosporins"	25
"Alkaloids; β-lactams; Penicillins"	15
"Alkaloids; β-lactams; Pyridine alkaloids"	3
"Amino acids and Peptides; Amino acid glycosides; Aminoglycosides"	8
"Amino acids and Peptides; Amino acid glycosides; Cyanogenic glycosides"	9
"Amino acids and Peptides; Amino acid glycosides; Glucosinolates"	37
"Amino acids and Peptides; Amino acid glycosides; Iridoids monoterpenoids"	1
"Amino acids and Peptides; Aminosugars and aminoglycosides; Aminoglycosides"	19
"Amino acids and Peptides; Aminosugars and aminoglycosides; Aminosugars"	3
"Amino acids and Peptides; Aminosugars and aminoglycosides; Linear peptides"	7
"Amino acids and Peptides; Anthranilic acid alkaloids; Aminoacids"	9
"Amino acids and Peptides; Coumarins; Pyrimidine nucleostides"	4
"Amino acids and Peptides; Cyclic polyketides; 3-Spirotetramic acids"	7
"Amino acids and Peptides; Fatty amides; N-acyl amines"	6
"Amino acids and Peptides; Histidine alkaloids; Imidazole alkaloids"	8
"Amino acids and Peptides; Linear polyketides; Open-chain polyketides"	35
"Amino acids and Peptides; Linear polyketides; Polyene macrolides"	5
"Amino acids and Peptides; Lysine alkaloids; Aminoacids"	5
"Amino acids and Peptides; Lysine alkaloids; Carbapenems"	9
"Amino acids and Peptides; Lysine alkaloids; Dipeptides"	16
"Amino acids and Peptides; Lysine alkaloids; Lipopeptides"	18
"Amino acids and Peptides; Lysine alkaloids; Simple diketopiperazine alkaloids"	13
"Amino acids and Peptides; Macrolides; Boromycins"	3
"Amino acids and Peptides; Macrolides; Tripeptides"	18
"Amino acids and Peptides; Monoterpenoids; Aminoacids"	3
"Amino acids and Peptides; Monoterpenoids; Pinane monoterpenoids"	30
"Amino acids and Peptides; Mycosporine derivatives; Aminoglycosides"	4
"Amino acids and Peptides; Mycosporine derivatives; Mycosporine and Mycosporine-like amino acids"	48
"Amino acids and Peptides; Nicotinic acid alkaloids; Linear peptides"	11
"Amino acids and Peptides; Nicotinic acid alkaloids; Pyridine alkaloids"	50
"Amino acids and Peptides; Nucleosides; Amino cyclitols"	3
"Amino acids and Peptides; Nucleosides; Aminoacids"	31
"Amino acids and Peptides; Nucleosides; Carbapenems"	8
"Amino acids and Peptides; Nucleosides; Linear peptides"	34
"Amino acids and Peptides; Nucleosides; Phenylethylamines"	3
"Amino acids and Peptides; Nucleosides; pteridine alkaloids"	20
"Amino acids and Peptides; Nucleosides; Purine nucleostides"	5
"Amino acids and Peptides; Nucleosides; Pyrimidine nucleostides"	69
"Amino acids and Peptides; Nucleosides; Tripeptides"	49
"Amino acids and Peptides; Oligopeptides; Aminoglycosides"	10
"Amino acids and Peptides; Oligopeptides; Carbapenems"	1
"Amino acids and Peptides; Oligopeptides; Cholane steroids"	3
"Amino acids and Peptides; Oligopeptides; Cyclic peptides"	2303
"Amino acids and Peptides; Oligopeptides; Depsipeptides"	134
"Amino acids and Peptides; Oligopeptides; Linear peptides"	570
"Amino acids and Peptides; Oligopeptides; Lipopeptides"	89
"Amino acids and Peptides; Oligopeptides; N-acyl amines"	5
"Amino acids and Peptides; Oligopeptides; Open-chain polyketides"	42
"Amino acids and Peptides; Oligopeptides; Phenylalanine-derived alkaloids"	4
"Amino acids and Peptides; Oligopeptides; Piperidine alkaloids"	14
"Amino acids and Peptides; Oligopeptides; Polyamines"	15
"Amino acids and Peptides; Oligopeptides; Purine nucleostides"	18
"Amino acids and Peptides; Oligopeptides; Quinolizidine alkaloids"	8
"Amino acids and Peptides; Oligopeptides; RiPPs-Cyanobactins"	3
"Amino acids and Peptides; Oligopeptides; Tripeptides"	45
"Amino acids and Peptides; Ornithine alkaloids; Aminoacids"	5
"Amino acids and Peptides; Ornithine alkaloids; Aminoglycosides"	31
"Amino acids and Peptides; Ornithine alkaloids; Polyamines"	20
"Amino acids and Peptides; Ornithine alkaloids; Tripeptides"	2
"Amino acids and Peptides; Peptide alkaloids; Indole diketopiperazine alkaloids L-Trp, L-Ala"	3
"Amino acids and Peptides; Peptide alkaloids; Polyene macrolides"	25
"Amino acids and Peptides; Peptide alkaloids; Pyrimidine nucleostides"	3
"Amino acids and Peptides; Peptide alkaloids; Quinazoline alkaloids"	3
"Amino acids and Peptides; Peptide alkaloids; Simple amide alkaloids"	13
"Amino acids and Peptides; Peptide alkaloids; Thiodiketopiperazine alkaloids"	63
"Amino acids and Peptides; Peptide alkaloids; Tripeptides"	3
"Amino acids and Peptides; Phenolic acids C6-C1; Thiodiketopiperazine alkaloids"	1
"Amino acids and Peptides; Polycyclic aromatic polyketides; 3-Spirotetramic acids"	3
"Amino acids and Peptides; Polycyclic aromatic polyketides; Simple coumarins"	5
"Amino acids and Peptides; Polycyclic aromatic polyketides; Tetracyclines"	3
"Amino acids and Peptides; Polyols; Amino cyclitols"	35
"Amino acids and Peptides; Pseudoalkaloids; Aminoacids"	8
"Amino acids and Peptides; Pseudoalkaloids; Halogenated hydrocarbons"	11
"Amino acids and Peptides; Pseudoalkaloids; Purine nucleostides"	11
"Amino acids and Peptides; Small peptides; Amino cyclitols"	5
"Amino acids and Peptides; Small peptides; Aminoacids"	2781
"Amino acids and Peptides; Small peptides; Aminoglycosides"	39
"Amino acids and Peptides; Small peptides; Antimycins"	3
"Amino acids and Peptides; Small peptides; Carbapenems"	44
"Amino acids and Peptides; Small peptides; Carboline alkaloids"	6
"Amino acids and Peptides; Small peptides; Cephalosporins"	33
"Amino acids and Peptides; Small peptides; Cyclic peptides"	193
"Amino acids and Peptides; Small peptides; Depsipeptides"	10
"Amino acids and Peptides; Small peptides; Dicarboxylic acids"	2
"Amino acids and Peptides; Small peptides; Dipeptides"	1717
"Amino acids and Peptides; Small peptides; Fatty acyl CoAs"	3
"Amino acids and Peptides; Small peptides; Glucosinolates"	8
"Amino acids and Peptides; Small peptides; Imidazole alkaloids"	6
"Amino acids and Peptides; Small peptides; Indole diketopiperazine alkaloids L-Trp, L-Pro"	3
"Amino acids and Peptides; Small peptides; Leukotrienes"	1
"Amino acids and Peptides; Small peptides; Linear peptides"	54
"Amino acids and Peptides; Small peptides; Lipopeptides"	10
"Amino acids and Peptides; Small peptides; Mycosporine and Mycosporine-like amino acids"	17
"Amino acids and Peptides; Small peptides; N-acyl amines"	71
"Amino acids and Peptides; Small peptides; Open-chain polyketides"	9
"Amino acids and Peptides; Small peptides; Penicillins"	3
"Amino acids and Peptides; Small peptides; Phenylalanine-derived alkaloids"	3
"Amino acids and Peptides; Small peptides; Pinane monoterpenoids"	63
"Amino acids and Peptides; Small peptides; Piperidine alkaloids"	98
"Amino acids and Peptides; Small peptides; Polyamines"	116
"Amino acids and Peptides; Small peptides; pteridine alkaloids"	6
"Amino acids and Peptides; Small peptides; Purine alkaloids"	15
"Amino acids and Peptides; Small peptides; Purine nucleostides"	98
"Amino acids and Peptides; Small peptides; Pyrimidine nucleostides"	43
"Amino acids and Peptides; Small peptides; Pyrrolidine alkaloids"	31
"Amino acids and Peptides; Small peptides; Quinolizidine alkaloids"	12
"Amino acids and Peptides; Small peptides; Saxitoxins"	18
"Amino acids and Peptides; Small peptides; Simple amide alkaloids"	31
"Amino acids and Peptides; Small peptides; Thiodiketopiperazine alkaloids"	115
"Amino acids and Peptides; Small peptides; Tripeptides"	1498
"Amino acids and Peptides; Steroids; Cyclic peptides"	19
"Amino acids and Peptides; Tryptophan alkaloids; Depsipeptides"	3
"Amino acids and Peptides; Tryptophan alkaloids; Penicillins"	3
"Amino acids and Peptides; Tryptophan alkaloids; RiPPs-Thiopeptides"	12
"Amino acids and Peptides; Tyrosine alkaloids; Dipeptides"	13
"Amino acids and Peptides; Tyrosine alkaloids; Phenylethylamines"	2
"Amino acids and Peptides; Tyrosine alkaloids; Thiodiketopiperazine alkaloids"	5
"Amino acids and Peptides; β-lactams; Carbapenems"	36
"Amino acids and Peptides; β-lactams; Cephalosporins"	237
"Amino acids and Peptides; β-lactams; Chalcones"	6
"Amino acids and Peptides; β-lactams; Cyclic peptides"	3
"Amino acids and Peptides; β-lactams; Penicillins"	67
"Amino acids and Peptides; β-lactams; Piperidine alkaloids"	2
"Amino acids and Peptides; β-lactams; Purine nucleostides"	1
"Amino acids and Peptides; β-lactams; Thiodiketopiperazine alkaloids"	30
"Amino acids and Peptides; β-lactams; Tripeptides"	3
"Carbohydrates; Amino acid glycosides; Pyrimidine nucleostides"	3
"Carbohydrates; Aminosugars and aminoglycosides; Amino cyclitols"	12
"Carbohydrates; Aminosugars and aminoglycosides; Aminoglycosides"	167
"Carbohydrates; Aminosugars and aminoglycosides; Aminosugars"	176
"Carbohydrates; Aminosugars and aminoglycosides; Cyclic peptides"	2
"Carbohydrates; Aminosugars and aminoglycosides; Dipeptides"	49
"Carbohydrates; Aminosugars and aminoglycosides; Pyrimidine nucleostides"	2
"Carbohydrates; Aminosugars and aminoglycosides; Tripeptides"	3
"Carbohydrates; Apocarotenoids; Miscellaneous apocarotenoids"	2
"Carbohydrates; Fatty amides; Amino cyclitols"	4
"Carbohydrates; Fatty amides; N-acyl amines"	2
"Carbohydrates; Fatty esters; Purine nucleostides"	23
"Carbohydrates; Nicotinic acid alkaloids; Pyridine alkaloids"	3
"Carbohydrates; Nucleosides; Amino cyclitols"	18
"Carbohydrates; Nucleosides; Cyclic peptides"	13
"Carbohydrates; Nucleosides; Phenylethylamines"	12
"Carbohydrates; Nucleosides; Polyamines"	3
"Carbohydrates; Nucleosides; Polysaccharides"	15
"Carbohydrates; Nucleosides; pteridine alkaloids"	42
"Carbohydrates; Nucleosides; Purine nucleostides"	693
"Carbohydrates; Nucleosides; Pyridine alkaloids"	9
"Carbohydrates; Nucleosides; Pyrimidine nucleostides"	303
"Carbohydrates; Nucleosides; Simple coumarins"	1
"Carbohydrates; Nucleosides; Tripeptides"	17
"Carbohydrates; Oligopeptides; Cyclic peptides"	35
"Carbohydrates; Oligopeptides; Polyamines"	4
"Carbohydrates; Ornithine alkaloids; Mycosporine and Mycosporine-like amino acids"	5
"Carbohydrates; Ornithine alkaloids; Polyamines"	27
"Carbohydrates; Phenolic acids C6-C1; Disaccharides"	3
"Carbohydrates; Phenolic acids C6-C1; Shikimic acids and derivatives"	1
"Carbohydrates; Phloroglucinols; Oligomeric phloroglucinols phlorotannins"	22
"Carbohydrates; Polyols; Amino cyclitols"	202
"Carbohydrates; Polyols; Aminoglycosides"	83
